NaN	2014	286	-484.79	-186.96	-183.33	0.762	0.67	2.686
NaN	2014	287	-485.26	-187.11	-183.1	0.738	0.654	2.582
NaN	2014	288	-484.01	-184.23	-187.41	0.74	0.659	2.608
NaN	2014	289	-484.87	-184.19	-181.98	0.782	0.67	2.734
NaN	2014	290	-485.2	-182.67	-185.18	0.77	0.673	2.685
NaN	2014	291	-486.02	-183.66	-181.68	0.799	0.686	2.798
NaN	2014	292	-484.59	-185.56	-182.93	0.83	0.716	2.872
NaN	2014	293	-484.01	-187.19	-178.38	0.813	0.711	2.881
NaN	2014	294	-485.76	-185.58	-179.99	0.767	0.668	2.702
NaN	2014	295	-485.86	-185.13	-184.53	0.777	0.68	2.74
NaN	2014	296	-485.76	-185.27	-184.09	0.813	0.71	2.855
NaN	2014	297	-484.38	-186.75	-182.22	0.788	0.702	2.764
NaN	2014	298	-485.52	-183.49	-182.23	0.811	0.72	2.901
NaN	2014	299	-485.8	-185.15	-176.52	0.816	0.722	2.881
NaN	2014	300	-486.29	-186.27	-183.65	0.777	0.703	2.875
NaN	2014	301	-485.33	-186.14	-183.75	0.759	0.695	2.75
NaN	2014	302	-487.21	-184.65	-180.34	0.774	0.69	2.812
NaN	2014	303	-486.01	-184.02	-182.04	0.767	0.692	2.783
NaN	2014	304	-486.78	-185.08	-177.49	0.739	0.658	2.64
NaN	2014	305	-485.63	-183.86	-182.31	0.766	0.675	2.822
NaN	2014	306	-488.46	-184.83	-177.71	0.76	0.676	2.733
NaN	2014	307	-487.63	-184.7	-181.69	0.827	0.741	3.027
NaN	2014	308	-486.79	-185.23	-183.11	0.74	0.668	2.68
NaN	2014	309	-486.16	-185.17	-181.38	0.742	0.67	2.756
NaN	2014	310	-484.32	-183.08	-178.74	0.799	0.714	2.912
NaN	2014	311	-483.45	-184.17	-180.47	0.756	0.689	2.759
NaN	2014	312	-486.97	-183.62	-178.49	0.759	0.68	2.757
NaN	2014	313	-485.97	-182.7	-177.85	0.762	0.684	2.818
NaN	2014	314	-484.3	-186.94	-184.88	0.788	0.716	2.931
NaN	2014	315	-485.48	-184	-178.83	0.752	0.672	2.694
NaN	2014	316	-485.72	-187.05	-182.12	0.737	0.67	2.688
NaN	2014	317	-487.96	-184.16	-178.27	0.821	0.708	2.921
